Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit,Sales Amount,Order_Year,Order_Month,Order_Day
Zudio,India,Delhi,Chandigarh,Men,Hoodies,91,409104,Owned,23-09-2020,1200,Dorothy Price,M55,"5065 Christopher Inlet East Cory, ME 27060",10 AM - 7 PM,7,Not Available,"CCTV, Alarm",48962,21-08-2024,August,549074,Scott Alexander,629,1909,1,763.6,1909,2024,8,21
Zudio,India,Karnataka,New Delhi,Men,Dresses,60,409117,Rented,17-10-2024,1100,Kristen Carter,M78,"404 Thomas Forges Apt. 594 North John, TN 30100",9 AM - 8 PM,12,Not Available,,69845,09-05-2024,May,919109,Christian Wilson,663,2483,3,2979.6,7449,2024,5,9
Zudio,India,West Bengal,Noida,Kids,Sweaters,2,438260,Rented,28-02-2022,950,Becky Hayes,M8,USCGC Sanders FPO AA 42242,9 AM - 8 PM,16,Available,,38964,10-05-2024,May,556740,Kelsey Johnson,641,2640,6,6336,15840,2024,5,10
Zudio,India,Karnataka,Pune,Kids,Skirts,37,411119,Owned,31-12-2020,1200,David Douglas,M96,USS Moore FPO AA 45793,10 AM - 9 PM,10,Not Available,Alarm,10438,06-02-2024,February,665057,Sherri Lawson,638,1490,5,2980,7450,2024,2,6
Zudio,India,Tamil Nadu,Kolkata,Men,Hoodies,80,419805,Rented,30-06-2023,1000,Zachary Farmer,M23,"15581 Danielle Village Apt. 849 Williamsstad, NY 66327",9 AM - 8 PM,6,Available,"CCTV, Alarm",55533,05-06-2024,June,867726,Ricardo Wright,831,2507,4,4011.2,10028,2024,6,5
Zudio,India,West Bengal,Varanasi,Women,Tops,12,416406,Rented,24-03-2020,1300,Kathy Romero,M64,"5314 Travis Path Suite 071 Lake Michaelport, MI 42355",11 AM - 8 PM,11,Available,"CCTV, Alarm",11060,27-06-2024,June,707597,Michael Gordon,659,1672,5,3344,8360,2024,6,27
Zudio,India,Rajasthan,Bhopal,Men,Jeans,93,432922,Rented,22-01-2021,1400,Brian Francis,M97,"461 Garcia Viaduct Fosterborough, CO 41510",10 AM - 9 PM,7,Not Available,,12754,01-12-2024,December,687971,Michael Mccoy,887,1306,8,4179.2,10448,2024,12,1
Zudio,India,Tamil Nadu,Jammu,Women,Hoodies,40,415103,Rented,08-03-2023,800,Mrs. Misty Rios,M91,"586 Newton Corner Greeneport, PA 46014",10 AM - 9 PM,4,Available,"CCTV, Alarm",68858,24-05-2024,May,988270,Michael Hobbs,995,2368,3,2841.6,7104,2024,5,24
Zudio,India,Maharashtra,Indore,Women,Jackets,38,412451,Owned,02-12-2020,950,Jennifer Macdonald,M22,"PSC 6787, Box 3263 APO AP 75585",10 AM - 9 PM,11,Available,Alarm,61591,21-02-2024,February,169480,Kelly Schmidt,398,1742,4,2787.2,6968,2024,2,21
Zudio,India,Gujarat,New Delhi,Women,T-shirts,53,413637,Owned,16-03-2022,800,Lisa Garcia,M98,"91503 Green Trail West Kimberly, VA 09163",10 AM - 9 PM,5,Not Available,,38869,27-05-2024,May,322436,Joseph Lopez,508,708,2,566.4,1416,2024,5,27
Zudio,India,Maharashtra,Hyderabad,Men,Pants,23,414813,Rented,05-04-2023,1200,Mark Mendez,M40,"00459 Cabrera Station South Victor, IN 77943",10 AM - 7 PM,9,Available,"CCTV, Alarm",68675,03-04-2024,April,916758,Brandon Anderson,832,1524,1,609.6,1524,2024,4,3
Zudio,India,Uttar Pradesh,Aurangabad,Kids,Shoes,38,401573,Owned,21-05-2021,950,Bruce Malone,M14,"721 Daniels Haven Suite 001 Ronaldview, NJ 83681",10 AM - 9 PM,8,Not Available,CCTV,65206,07-09-2024,September,707744,Holly Pena,593,1987,2,1589.6,3974,2024,9,7
Zudio,India,Maharashtra,Kanpur,Kids,Shoes,35,400844,Owned,16-08-2024,1000,Sonia Miller,M42,"72550 Vanessa Groves Lake Becky, OK 57216",10 AM - 9 PM,3,Not Available,,80776,08-02-2024,February,804194,Douglas Kidd,913,882,5,1764,4410,2024,2,8
Zudio,India,Maharashtra,Thane,Kids,T-shirts,58,408672,Owned,29-02-2024,1000,Tracy Henderson,M36,"2532 Lopez Throughway West Terrymouth, HI 31997",9 AM - 8 PM,14,Not Available,Alarm,66103,19-08-2024,August,764167,Christopher White,801,745,7,2086,5215,2024,8,19
Zudio,India,Gujarat,Bhopal,Men,Skirts,7,415459,Owned,04-08-2020,1200,Brian Thompson,M76,"176 Jimenez Crescent Apt. 643 Marisafurt, SC 55667",11 AM - 8 PM,10,Available,"CCTV, Alarm",47993,23-07-2024,July,404516,Bobby Adams,801,1353,3,1623.6,4059,2024,7,23
Zudio,India,Uttar Pradesh,Mysuru,Women,Sweaters,5,415865,Rented,18-06-2022,1000,Paul Allen,M66,Unit 2460 Box 9468 DPO AE 43146,10 AM - 7 PM,14,Not Available,Alarm,86673,03-03-2024,March,729629,Melissa Taylor,425,1142,4,1827.2,4568,2024,3,3
Zudio,India,West Bengal,Kochi,Men,Jackets,64,433545,Rented,15-07-2022,950,Jacqueline Thomas,M51,"72832 Jose Plains Suite 081 Lake Lauren, MO 26760",10 AM - 9 PM,8,Not Available,"CCTV, Alarm",91941,17-01-2024,January,987940,Carl Boyd,688,1444,2,1155.2,2888,2024,1,17
Zudio,India,West Bengal,Agra,Men,Tops,94,436477,Rented,08-02-2022,1000,Leah Clark,M31,"0418 Michael Land Bradleyside, CT 40432",9 AM - 8 PM,11,Not Available,CCTV,38148,14-04-2024,April,726481,Christina Taylor MD,489,1681,5,3362,8405,2024,4,14
Zudio,India,Tamil Nadu,Guwahati,Men,Hoodies,85,408781,Owned,10-02-2021,1100,Gregory Clark,M73,"36246 Cassandra Mount Suite 010 Port Franktown, MI 01985",10 AM - 7 PM,16,Available,"CCTV, Alarm",60779,01-01-2024,January,372360,Denise Jones,933,852,8,2726.4,6816,2024,1,1
Zudio,India,Delhi,Vadodara,Kids,T-shirts,84,408622,Rented,08-08-2024,950,Mr. Blake Davila,M42,"569 Stokes Street Suite 771 Annettemouth, NH 32373",11 AM - 8 PM,5,Available,"CCTV, Alarm",48851,13-06-2024,June,295223,Michael Mccormick,390,2264,5,4528,11320,2024,6,13
Zudio,India,Gujarat,Indore,Kids,Shoes,100,423992,Owned,27-05-2024,1300,Donald Griffith,M56,"006 Gross Curve Port Jasonville, ME 91395",9 AM - 8 PM,20,Not Available,,34834,15-01-2024,January,390982,Thomas Brewer,509,2099,2,1679.2,4198,2024,1,15
Zudio,India,Uttar Pradesh,Kolhapur,Kids,Sweaters,35,416251,Owned,05-09-2021,1300,Nicholas Beck,M3,"76939 Matthew Burg Suite 271 East Alyssa, SD 71814",11 AM - 8 PM,13,Not Available,Alarm,69656,22-11-2024,November,993869,Bobby Newman,526,2211,3,2653.2,6633,2024,11,22
Zudio,India,Maharashtra,Kolhapur,Women,Shirts,55,403531,Owned,04-11-2024,1000,Alexander Rhodes,M71,"954 Taylor Club New Meganland, WY 26538",11 AM - 8 PM,7,Not Available,CCTV,80295,11-03-2024,March,650272,Rose Turner,265,2641,6,6338.4,15846,2024,3,11
Zudio,India,Tamil Nadu,Pune,Kids,Dresses,78,420244,Rented,13-02-2020,800,Michael Daniels,M35,"9211 Watkins Mountain Cardenastown, IL 69399",10 AM - 9 PM,9,Not Available,,64895,24-07-2024,July,268934,Patricia White,251,851,2,680.8,1702,2024,7,24
Zudio,India,West Bengal,Madurai,Men,Shoes,99,409534,Owned,19-08-2021,1000,Elizabeth Livingston,M97,Unit 4275 Box 0815 DPO AP 75850,10 AM - 7 PM,11,Available,CCTV,31289,13-07-2024,July,293881,Donna Schmidt,794,2514,4,4022.4,10056,2024,7,13
Zudio,India,Maharashtra,Pondicherry,Men,Sweaters,79,401369,Owned,27-02-2023,1200,Rebecca Woods,M48,"699 Sandra Streets Cindyberg, RI 44953",11 AM - 8 PM,11,Available,,50431,18-06-2024,June,139389,Jeff Gonzalez,873,951,3,1141.2,2853,2024,6,18
Zudio,India,Maharashtra,Mysuru,Kids,Skirts,43,418658,Rented,26-05-2021,1300,Katherine Howell,M98,"1639 Ferguson Spurs Kingview, WI 30515",9 AM - 8 PM,14,Not Available,Alarm,78262,21-08-2024,August,868671,Isabel Campos,966,1999,1,799.6,1999,2024,8,21
Zudio,India,Gujarat,Agra,Kids,Pants,75,400804,Owned,28-06-2023,800,Stephanie Becker,M98,"5705 Allen Inlet Apt. 685 Lake Brandon, MO 52571",10 AM - 9 PM,10,Not Available,"CCTV, Alarm",38726,26-09-2024,September,927900,Robert Becker,919,2548,2,2038.4,5096,2024,9,26
Zudio,India,Tamil Nadu,Indore,Men,Jeans,92,409255,Owned,16-05-2021,800,Sean Donaldson,M35,"3679 Powell Lakes Suite 710 South Amandafort, IL 80094",9 AM - 8 PM,5,Available,Alarm,92941,19-03-2024,March,907991,Matthew Evans,508,510,1,204,510,2024,3,19
Zudio,India,Maharashtra,New Delhi,Kids,Hoodies,94,437476,Rented,08-12-2021,950,Erica Ballard,M89,"13725 Cardenas Lakes Apt. 280 Jonesfort, VT 86827",9 AM - 8 PM,15,Available,"CCTV, Alarm",20322,04-10-2024,October,355556,Robert Shelton,637,1957,3,2348.4,5871,2024,10,4
Zudio,India,Tamil Nadu,Patna,Women,Hoodies,50,412098,Owned,10-11-2023,1400,Jill Joseph,M47,"5757 David Island Lake Frankfurt, IL 02144",11 AM - 8 PM,8,Not Available,,70984,29-06-2024,June,626422,Timothy Sullivan,705,2013,5,4026,10065,2024,6,29
Zudio,India,Uttar Pradesh,Goa,Men,T-shirts,26,426785,Owned,13-07-2020,800,Tony Jordan,M84,"38335 Martin Radial Lake Andrea, CT 79106",10 AM - 9 PM,11,Available,Alarm,96610,23-01-2024,January,164075,Shelly Bishop,244,1727,5,3454,8635,2024,1,23
Zudio,India,Gujarat,Guwahati,Men,Jackets,71,401612,Rented,22-12-2023,1100,Anne Nunez,M97,"6796 Oconnor Tunnel Woodside, NJ 98279",11 AM - 8 PM,20,Available,,52344,09-07-2024,July,232568,Courtney Brown,364,1003,7,2808.4,7021,2024,7,9
Zudio,India,Gujarat,Indore,Women,Sweaters,40,426805,Owned,07-02-2020,1100,Lisa Schmidt,M8,USCGC Kent FPO AA 22710,9 AM - 8 PM,7,Not Available,,62961,10-03-2024,March,974472,Alexander Hall,878,1120,1,448,1120,2024,3,10
Zudio,India,Tamil Nadu,Chandigarh,Men,Sweaters,6,434493,Owned,15-05-2020,1000,Justin Carr,M6,"716 Page Rest Apt. 979 South Thomas, GA 89877",10 AM - 7 PM,16,Not Available,Alarm,19491,21-03-2024,March,834045,Nicole Frazier,445,1073,3,1287.6,3219,2024,3,21
Zudio,India,Uttar Pradesh,Agra,Men,Jeans,13,434486,Rented,05-02-2021,950,Brian Savage,M26,"837 James Freeway Apt. 772 Cynthialand, IA 69053",10 AM - 7 PM,16,Not Available,"CCTV, Alarm",13150,29-07-2024,July,415331,Kathryn George,834,600,5,1200,3000,2024,7,29
Zudio,India,Delhi,Noida,Men,Tops,79,404997,Rented,10-11-2021,1300,Jeremy Davis,M32,"370 Rosales Ridges Apt. 658 West Debra, WA 63458",11 AM - 8 PM,11,Available,"CCTV, Alarm",58624,16-09-2024,September,957360,Greg Jacobson,407,1826,4,2921.6,7304,2024,9,16
Zudio,India,Rajasthan,Nagpur,Kids,Sweaters,39,429599,Owned,11-08-2021,1400,Timothy Chandler,M78,"773 Elizabeth Loaf Suite 015 Tinaburgh, SD 59536",11 AM - 8 PM,13,Available,Alarm,79269,15-09-2024,September,681801,Jerome Baker,215,2726,6,6542.4,16356,2024,9,15
Zudio,India,Karnataka,Patna,Kids,Shirts,19,426304,Rented,02-08-2020,1200,Leslie Eaton,M92,"PSC 8764, Box 9538 APO AP 64746",10 AM - 9 PM,12,Not Available,Alarm,42087,06-10-2024,October,154111,Lynn Moore,661,1838,8,5881.6,14704,2024,10,6
Zudio,India,Gujarat,Aurangabad,Kids,Tops,65,436641,Owned,16-02-2022,1000,Laura Warner,M67,"31846 Hood Mission Apt. 569 South Brandishire, AK 65204",11 AM - 8 PM,11,Not Available,CCTV,51912,17-08-2024,August,674872,Joseph Odonnell,283,1153,6,2767.2,6918,2024,8,17
Zudio,India,Delhi,Kanpur,Women,Dresses,36,407521,Rented,08-09-2021,1000,Christopher Howe,M18,"559 Wyatt Lodge Mendozaport, AR 07874",10 AM - 7 PM,3,Not Available,CCTV,73215,22-05-2024,May,341154,Jordan Hamilton,913,511,4,817.6,2044,2024,5,22
Zudio,India,Uttar Pradesh,Rajkot,Women,T-shirts,26,422369,Owned,07-03-2021,1200,Leah Martin,M65,"PSC 9643, Box 4432 APO AA 82004",11 AM - 8 PM,9,Available,CCTV,50902,23-02-2024,February,604899,Jeffrey Robertson,860,734,5,1468,3670,2024,2,23
Zudio,India,Rajasthan,Faridabad,Men,Jackets,83,403205,Owned,24-01-2024,1000,Kelli Vasquez,M67,"083 Alejandro Lakes Lake Shawn, NC 75364",10 AM - 7 PM,10,Not Available,CCTV,45379,14-04-2024,April,839785,Natalie Wood,682,625,1,250,625,2024,4,14
Zudio,India,Gujarat,Rajkot,Women,Sweaters,41,401987,Rented,19-02-2024,1400,Janet Swanson,M11,"123 Davis Courts Suite 778 West Amy, DC 80444",10 AM - 9 PM,9,Available,"CCTV, Alarm",47236,03-07-2024,July,752698,Brandon Reeves,782,2513,3,3015.6,7539,2024,7,3
Zudio,India,Tamil Nadu,Kochi,Women,Shirts,55,433948,Owned,06-03-2020,1300,Sabrina Cooper,M59,"0343 Tamara Parks Suite 301 Port Ericamouth, SD 84337",11 AM - 8 PM,8,Not Available,Alarm,56357,16-07-2024,July,185168,David Torres DVM,747,1450,1,580,1450,2024,7,16
Zudio,India,Uttar Pradesh,Rajkot,Men,Shirts,26,400465,Owned,13-09-2024,1000,Luke Kaiser,M94,"6547 Anna Landing North Briannastad, TN 49734",10 AM - 7 PM,9,Not Available,"CCTV, Alarm",12309,27-05-2024,May,995962,Ethan Gonzalez,742,1262,5,2524,6310,2024,5,27
Zudio,India,Maharashtra,Noida,Kids,Jeans,63,410723,Owned,31-07-2024,1300,Makayla Scott,M10,"7548 Thompson Squares Apt. 979 Juliaview, WI 55836",10 AM - 7 PM,14,Not Available,,40188,20-01-2024,January,517335,Andrew Esparza,753,2155,5,4310,10775,2024,1,20
Zudio,India,Rajasthan,Faridabad,Men,T-shirts,86,418006,Owned,17-05-2024,950,Joshua Gray,M65,"90568 Cory Flat Suite 214 Lake Rebekah, KY 59792",10 AM - 9 PM,5,Available,Alarm,49203,10-05-2024,May,845472,Stephen Lara,674,2765,8,8848,22120,2024,5,10
Zudio,India,Karnataka,Chennai,Kids,Sweaters,58,430403,Rented,19-01-2020,1300,Karen Garcia,M29,"41504 Robert Island Luceroton, SD 59425",11 AM - 8 PM,4,Available,CCTV,58515,07-01-2024,January,848814,Nicholas Patel,665,633,5,1266,3165,2024,1,7
Zudio,India,Rajasthan,Lucknow,Women,Dresses,76,430674,Rented,19-11-2022,950,Melinda Moses,M6,"9238 Anthony Cove Apt. 489 Cruzbury, DE 04913",9 AM - 8 PM,17,Available,,64722,13-06-2024,June,725417,Sherry Neal,944,719,7,2013.2,5033,2024,6,13
Zudio,India,Delhi,Visakhapatnam,Men,Jackets,62,400165,Rented,07-08-2021,1000,Justin Hoover,M88,"1036 Chambers Rapid New Ianland, VA 58418",10 AM - 7 PM,5,Available,"CCTV, Alarm",60208,05-01-2024,January,832117,Lauren Sanchez,830,1909,4,3054.4,7636,2024,1,5
Zudio,India,Maharashtra,Bhopal,Men,T-shirts,1,423750,Rented,16-07-2021,950,Donna Donovan,M58,"57663 Jones Trafficway Suite 112 Lake Teresa, AR 76496",11 AM - 8 PM,19,Available,"CCTV, Alarm",53030,11-01-2024,January,846496,Karen Tucker,630,2259,3,2710.8,6777,2024,1,11
Zudio,India,Delhi,Chennai,Women,Shoes,26,403519,Rented,12-07-2020,1000,Cody Blanchard,M23,"244 Linda Trace Apt. 371 Brendamouth, GA 90532",10 AM - 9 PM,4,Not Available,Alarm,38501,12-09-2024,September,742688,Kyle Day,609,739,7,2069.2,5173,2024,9,12
Zudio,India,Uttar Pradesh,Nagpur,Kids,Tops,19,436484,Rented,18-10-2020,1000,James Neal,M49,"5377 Smith Port Apt. 423 North Elizabethside, CA 93750",10 AM - 9 PM,15,Available,"CCTV, Alarm",46493,13-10-2024,October,828720,Anna Russell,708,2328,3,2793.6,6984,2024,10,13
Zudio,India,West Bengal,Patna,Kids,Jeans,38,433157,Rented,21-05-2021,1300,Francisco Ortiz,M38,"24021 Johnson Forks Christineland, WY 67791",10 AM - 7 PM,9,Not Available,"CCTV, Alarm",74215,19-07-2024,July,241464,Lisa Evans,208,2970,8,9504,23760,2024,7,19
Zudio,India,Uttar Pradesh,Lucknow,Kids,Skirts,40,439128,Rented,18-03-2023,1200,Kevin Matthews,M55,"732 Eric Highway New Elizabethland, MD 58446",10 AM - 7 PM,3,Not Available,CCTV,44335,13-07-2024,July,862134,Daniel Davis,856,694,7,1943.2,4858,2024,7,13
Zudio,India,Tamil Nadu,Aurangabad,Women,Sweaters,14,435631,Owned,05-06-2023,1100,Maurice Cook,M9,"2005 Crane Crest New Shawnport, KS 96037",11 AM - 8 PM,13,Not Available,"CCTV, Alarm",23575,30-06-2024,June,836261,Marco Kent,746,764,7,2139.2,5348,2024,6,30
Zudio,India,Karnataka,Faridabad,Kids,Skirts,66,407340,Owned,02-10-2021,1100,Allison May,M83,"927 Regina Lake Suite 289 New Victorburgh, CT 60396",10 AM - 9 PM,16,Not Available,CCTV,14160,21-11-2024,November,977079,Stephanie Anderson,308,2048,7,5734.4,14336,2024,11,21
Zudio,India,Tamil Nadu,Kolkata,Kids,Hoodies,82,422893,Rented,13-03-2023,1100,Joel Johnson,M8,"PSC 9358, Box 7732 APO AA 48269",10 AM - 7 PM,14,Available,"CCTV, Alarm",94234,13-06-2024,June,918508,Samantha Miller,743,2794,1,1117.6,2794,2024,6,13
Zudio,India,Tamil Nadu,Hyderabad,Women,Shoes,96,402744,Owned,27-08-2021,1000,Jessica Olson,M77,"55146 Richardson Mountains Apt. 054 South Tyler, TX 62516",9 AM - 8 PM,11,Not Available,"CCTV, Alarm",61837,06-01-2024,January,599643,Rebecca Pearson,462,664,8,2124.8,5312,2024,1,6
Zudio,India,Rajasthan,Chennai,Women,Shirts,43,402535,Rented,04-04-2024,950,Shane Stout,M95,USS Myers FPO AP 93611,11 AM - 8 PM,8,Not Available,"CCTV, Alarm",86620,11-11-2024,November,856036,Scott Harris,893,1897,6,4552.8,11382,2024,11,11
Zudio,India,Delhi,Goa,Kids,Shirts,98,418117,Owned,30-06-2024,1400,Mark Phillips,M17,"335 Hailey Burg Elizabethville, AZ 05587",10 AM - 9 PM,6,Not Available,,66573,04-01-2024,January,206289,Laura Bennett,695,1632,8,5222.4,13056,2024,1,4
Zudio,India,West Bengal,Coimbatore,Men,Jackets,26,426615,Owned,06-09-2023,1000,Daniel Keller,M97,"322 Michael Lock South Rebeccaborough, UT 80809",11 AM - 8 PM,5,Available,,42041,12-02-2024,February,911260,Michael Fry,565,600,6,1440,3600,2024,2,12
Zudio,India,Uttar Pradesh,Pune,Kids,Tops,70,407029,Rented,16-01-2021,1200,Rebecca Ball,M50,"2361 Moody Springs Apt. 065 North Tim, MI 74180",9 AM - 8 PM,11,Available,CCTV,89121,18-05-2024,May,539891,Rachael Tanner,288,596,8,1907.2,4768,2024,5,18
Zudio,India,West Bengal,Kanpur,Men,Hoodies,52,420293,Owned,19-10-2020,1400,Leslie Jackson,M92,"93800 Dunn Dale Apt. 583 Ashleyfurt, CO 00533",10 AM - 9 PM,17,Available,"CCTV, Alarm",58411,18-04-2024,April,250543,Logan Jennings,662,1545,4,2472,6180,2024,4,18
Zudio,India,Karnataka,Kanpur,Women,Dresses,71,410882,Rented,20-11-2020,1400,Kaylee Dyer,M25,"02308 David Island Suite 187 South Jennifer, IA 38715",9 AM - 8 PM,10,Not Available,Alarm,44345,25-07-2024,July,562707,John Sanchez,995,2588,8,8281.6,20704,2024,7,25
Zudio,India,Karnataka,Bengaluru,Kids,Hoodies,88,439141,Owned,22-04-2023,1000,Carlos Hernandez,M66,"994 Morris Circle Litown, CT 28711",10 AM - 7 PM,11,Available,"CCTV, Alarm",23035,08-11-2024,November,499123,Daniel Sanchez,575,1654,5,3308,8270,2024,11,8
Zudio,India,West Bengal,Pune,Men,Dresses,50,431254,Owned,12-02-2020,950,Tammy Sanchez,M62,"329 Gabriel Points Suite 335 New Nicholas, NH 77210",10 AM - 7 PM,16,Not Available,"CCTV, Alarm",45715,04-09-2024,September,813003,Michelle Mejia,479,2921,4,4673.6,11684,2024,9,4
Zudio,India,Uttar Pradesh,Bengaluru,Women,T-shirts,14,416561,Rented,20-09-2021,1300,Carla Brown,M37,"6842 Janet Crescent Suite 043 Lake Ryan, TX 29386",11 AM - 8 PM,19,Not Available,"CCTV, Alarm",18998,19-03-2024,March,557612,Kathleen Williams,939,977,6,2344.8,5862,2024,3,19
Zudio,India,Gujarat,Goa,Men,Jeans,9,405577,Rented,06-02-2023,1300,Patricia West,M72,USNS Kaufman FPO AE 21449,10 AM - 7 PM,10,Not Available,,46784,01-12-2024,December,315593,Erin Fields MD,927,2612,1,1044.8,2612,2024,12,1
Zudio,India,Karnataka,Bhopal,Kids,Hoodies,44,430467,Rented,02-02-2023,950,Ricky Vasquez,M98,"2563 Eric Ranch Apt. 755 Lake Adam, WV 57964",11 AM - 8 PM,8,Not Available,Alarm,31670,15-09-2024,September,529783,Nathaniel Whitehead,792,2257,5,4514,11285,2024,9,15
Zudio,India,Uttar Pradesh,Bengaluru,Kids,Tops,1,435641,Owned,10-04-2024,1400,William Lara,M30,"1369 Johnson Land Carpenterfurt, LA 80050",11 AM - 8 PM,10,Not Available,CCTV,47212,07-08-2024,August,566245,Tiffany Nielsen,218,2639,1,1055.6,2639,2024,8,7
Zudio,India,West Bengal,Indore,Kids,Jackets,82,417717,Rented,19-05-2020,950,Jamie Acevedo,M85,Unit 9879 Box 4745 DPO AP 68152,11 AM - 8 PM,5,Not Available,CCTV,28262,25-08-2024,August,141830,Shelly Johnson,420,2647,7,7411.6,18529,2024,8,25
Zudio,India,West Bengal,Kolkata,Men,Dresses,70,410755,Owned,12-01-2024,800,Paul Thompson,M65,"9159 Michael Trafficway Mackenzieside, WY 13436",11 AM - 8 PM,18,Available,CCTV,29704,03-10-2024,October,382699,Brittany Kennedy,358,2014,3,2416.8,6042,2024,10,3
Zudio,India,Gujarat,Thane,Women,Pants,21,433052,Owned,25-01-2023,1100,Amber Weber,M54,"82666 Aaron Valley East Maryfort, NH 81224",11 AM - 8 PM,4,Available,,66829,19-03-2024,March,327527,Terry Martin,821,806,5,1612,4030,2024,3,19
Zudio,India,Delhi,Noida,Women,Pants,86,411757,Rented,05-06-2021,1200,Krystal Burton,M27,"9144 Paul Wells Apt. 956 South Angela, IN 09568",11 AM - 8 PM,13,Available,CCTV,51129,09-10-2024,October,787249,Steven Mitchell,263,2276,7,6372.8,15932,2024,10,9
Zudio,India,Rajasthan,Hyderabad,Women,Shirts,47,437221,Owned,18-02-2022,1400,Kelly Chapman,M5,"911 Robert Lodge Apt. 549 Solisberg, OR 27742",10 AM - 9 PM,18,Not Available,"CCTV, Alarm",65444,10-02-2024,February,423653,Mrs. Heather Castillo,724,1393,1,557.2,1393,2024,2,10
Zudio,India,Karnataka,Faridabad,Women,Skirts,50,435521,Owned,08-11-2022,1400,Philip Johnson,M43,"6273 Craig Crossing East Adamchester, TN 16209",10 AM - 9 PM,10,Available,"CCTV, Alarm",43986,10-09-2024,September,578003,Olivia Craig,419,1502,1,600.8,1502,2024,9,10
Zudio,India,Delhi,Jalna,Women,Pants,43,425646,Rented,01-12-2021,1000,Sean Watkins,M66,"059 Davis Ports Apt. 520 West Jacquelinebury, AZ 35831",9 AM - 8 PM,15,Available,Alarm,48622,13-02-2024,February,233776,Clinton Montgomery,652,596,6,1430.4,3576,2024,2,13
Zudio,India,Karnataka,Ranchi,Kids,Jeans,19,431068,Owned,09-12-2021,1300,Jamie Anderson,M52,"65183 Moore Curve Apt. 131 South Darrell, AK 89259",10 AM - 9 PM,18,Available,CCTV,24586,30-10-2024,October,560194,Susan Greene,976,1095,1,438,1095,2024,10,30
Zudio,India,Maharashtra,Chhattisgarh,Kids,Jackets,73,419006,Rented,29-06-2021,800,Michael Frank,M31,"PSC 1947, Box 1095 APO AP 06874",10 AM - 9 PM,8,Available,CCTV,87245,17-03-2024,March,876937,Mark Herrera,887,1275,7,3570,8925,2024,3,17
Zudio,India,Tamil Nadu,Goa,Women,Shoes,89,429892,Owned,03-12-2020,1100,Carlos Vincent,M92,"5450 Green Meadow Suite 180 Ramirezport, CA 84728",11 AM - 8 PM,16,Available,,44530,20-07-2024,July,293148,Ricardo Martinez,750,594,5,1188,2970,2024,7,20
Zudio,India,Karnataka,Madurai,Kids,Dresses,93,432600,Rented,19-01-2022,1300,Kyle Morris,M59,"156 Hannah Knolls Bettyland, DC 35858",10 AM - 7 PM,13,Not Available,"CCTV, Alarm",21050,25-04-2024,April,144147,Dwayne Mcgrath,752,2191,6,5258.4,13146,2024,4,25
Zudio,India,Delhi,Bengaluru,Women,Jeans,70,420871,Rented,24-09-2024,1000,Gabriel Torres,M37,"35498 Sampson Shore West Autumn, DE 56382",9 AM - 8 PM,6,Not Available,"CCTV, Alarm",98685,08-01-2024,January,473537,Joshua Jones,789,1678,7,4698.4,11746,2024,1,8
Zudio,India,Karnataka,Bhopal,Kids,T-shirts,6,419825,Rented,01-10-2023,1200,Kayla Taylor,M82,Unit 5449 Box 5383 DPO AP 77596,10 AM - 7 PM,9,Not Available,,41130,07-11-2024,November,608166,Stacy May,827,1319,2,1055.2,2638,2024,11,7
Zudio,India,Tamil Nadu,Patna,Men,T-shirts,93,407653,Owned,27-08-2022,1300,Jacqueline Barnes,M40,"5250 Singh Way Apt. 598 Lake Maria, WA 86421",9 AM - 8 PM,9,Not Available,,68139,17-11-2024,November,911148,Shane Pruitt,968,2171,1,868.4,2171,2024,11,17
Zudio,India,West Bengal,Bhopal,Men,Skirts,6,419513,Owned,13-12-2022,950,Haley Mercer,M38,"628 Powell Manor Thomasfurt, ND 89070",10 AM - 9 PM,14,Not Available,,57448,17-05-2024,May,484562,Mary Berry,752,1102,7,3085.6,7714,2024,5,17
Zudio,India,Uttar Pradesh,Surat,Women,T-shirts,5,438148,Rented,20-09-2021,1200,Randall Ramirez DVM,M3,"PSC 6147, Box 6888 APO AP 17425",11 AM - 8 PM,17,Not Available,Alarm,45170,29-02-2024,February,352207,Lisa Lewis,888,871,5,1742,4355,2024,2,29
