Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Contact Information,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Zudio,India,Tamil Nadu,Jaipur,Women,Shirts,60,431186,Owned,2021-07-27,1000,Timothy Johnson,M98,"145 William Plaza New Elizabethfurt, NM 83577",891.564.7685,11 AM - 8 PM,4,Not Available,CCTV,55572,2024-01-08,January,301335,Alyssa Bell,510,1418,7,3970.4
Zudio,India,Maharashtra,Meerut,Women,T-shirts,6,407493,Owned,2023-11-26,1100,David Maldonado,M8,"8560 Anthony Isle Apt. 937 East Katrina, SD 98532",+1-667-514-0453x05479,10 AM - 7 PM,9,Not Available,Alarm,44798,2024-01-24,January,224392,Anthony Schwartz,362,1482,6,3556.8
Zudio,India,Tamil Nadu,Satara,Kids,Dresses,7,417264,Rented,2024-10-29,1400,Daniel Bryan,M9,"8306 Boyd Alley Suite 427 Porterland, NV 87380",001-565-359-7821,9 AM - 8 PM,15,Not Available,CCTV,62338,2024-11-03,November,756405,Kevin Chan,537,2838,7,7946.400000000001
Zudio,India,Uttar Pradesh,Varanasi,Men,T-shirts,5,405384,Owned,2021-03-05,950,Rachel Moses,M53,"38291 Donald Pass Apt. 332 North Tammy, DC 40049",276-227-1235x70688,9 AM - 8 PM,6,Available,None,83601,2024-01-01,January,832500,Mary Thompson,619,1661,6,3986.4
Zudio,India,Tamil Nadu,Coimbatore,Women,Pants,15,410006,Owned,2024-01-26,800,Oscar Nguyen,M74,"18236 James Springs Nguyenside, AL 59534",(146)642-3758,9 AM - 8 PM,15,Not Available,"CCTV, Alarm",31922,2024-09-01,September,798088,Michael Hill,550,836,8,2675.2000000000003
Zudio,India,West Bengal,Kanpur,Women,Sweaters,49,403297,Owned,2022-02-23,1200,Steven Edwards,M61,"726 Barbara Walks Lake Cameron, IL 42238",402-118-2937x9586,9 AM - 8 PM,10,Not Available,"CCTV, Alarm",88157,2024-09-14,September,799074,Matthew Williams,404,2454,8,7852.8
Zudio,India,Gujarat,Hyderabad,Women,Hoodies,42,433328,Owned,2021-10-02,1200,Charles Johnson,M94,USNS Rhodes FPO AA 34310,711-896-1878x125,11 AM - 8 PM,20,Available,CCTV,43544,2024-11-10,November,842470,Janice Smith,934,1828,3,2193.6
Zudio,India,Uttar Pradesh,Jaipur,Kids,Jackets,2,412530,Rented,2022-10-16,1100,David Cunningham,M100,"0447 Lisa Spurs Apt. 812 West Matthew, CO 87165",904-243-3924x5505,10 AM - 9 PM,3,Not Available,"CCTV, Alarm",21518,2024-11-23,November,855351,Ryan Elliott,843,1997,8,6390.400000000001
Zudio,India,Gujarat,Surat,Women,Pants,76,412729,Owned,2020-09-18,800,Richard Flynn,M19,"45673 Chavez Hollow Lake Laura, VA 56492",+1-940-359-6337x7872,10 AM - 7 PM,9,Available,"CCTV, Alarm",71432,2024-07-21,July,474122,Jennifer Harris,537,2555,4,4088.0
Zudio,India,Tamil Nadu,Jammu,Women,T-shirts,8,403300,Rented,2022-12-19,1200,Kathryn Carter,M65,"696 Lauren Field Evansbury, OR 44278",(542)804-5183x30488,10 AM - 7 PM,13,Not Available,None,19928,2024-06-05,June,593492,Wanda Yang,292,2888,7,8086.400000000001
Zudio,India,West Bengal,Aurangabad,Kids,Jeans,11,425537,Owned,2021-04-18,1100,John Frazier,M81,"9155 Miranda Island Lake Robertbury, WY 62434",(871)046-8515x907,10 AM - 9 PM,17,Not Available,None,69424,2024-10-06,October,515415,Krista Lewis,473,656,8,2099.2000000000003
Zudio,India,Maharashtra,Coimbatore,Women,Shirts,48,411214,Owned,2020-10-26,950,Kelly Austin,M23,USS Matthews FPO AA 76220,001-547-616-8543x14536,10 AM - 7 PM,20,Not Available,CCTV,38947,2024-03-09,March,646248,Johnny Weaver,358,1705,7,4774.0
Zudio,India,West Bengal,Kolhapur,Women,T-shirts,68,427307,Rented,2021-04-29,1400,Jennifer West,M24,"9782 Jeffrey Orchard Suite 212 Jimborough, MA 79625",(414)911-1464x74277,11 AM - 8 PM,15,Not Available,None,37415,2024-05-18,May,105604,Timothy Morris,230,1127,4,1803.2
Zudio,India,West Bengal,Surat,Kids,Shoes,13,414448,Owned,2021-05-01,1400,Kirsten Johnson,M35,"54824 Jessica Street Suite 829 Adamberg, DC 05587",(018)954-8098,10 AM - 9 PM,4,Available,None,11665,2024-06-10,June,788714,Eric Chandler,258,1707,4,2731.2000000000003
Zudio,India,Uttar Pradesh,Vadodara,Kids,Dresses,13,435036,Rented,2024-05-02,1000,Jordan Russell,M4,"58573 Norris Islands Apt. 236 South Sarachester, NM 97105",001-109-494-3742,10 AM - 7 PM,14,Available,"CCTV, Alarm",38976,2024-11-29,November,154060,Jamie Dalton,605,1976,3,2371.2000000000003
Zudio,India,Delhi,Surat,Men,Hoodies,4,420737,Owned,2023-08-08,1200,Gregory Roy,M84,"57516 Hogan Court Apt. 719 Kennethshire, FL 75708",(506)211-3199x7491,10 AM - 9 PM,18,Not Available,None,95483,2024-04-07,April,161314,Jorge Garcia,289,2202,5,4404.0
Zudio,India,Delhi,Nashik,Men,Sweaters,33,439538,Owned,2023-11-27,950,Anna Jenkins,M97,"77800 Davis Canyon Apt. 695 East Erin, NH 88124",877-296-7015x046,11 AM - 8 PM,17,Available,None,52830,2024-04-30,April,989835,Sarah King,962,2527,3,3032.4
Zudio,India,Gujarat,Mumbai,Kids,Jackets,5,412390,Owned,2023-04-04,1400,Kristin Martin DDS,M81,"876 Bullock Street Apt. 028 Port Deborahside, HI 93779",001-443-344-1298x464,9 AM - 8 PM,5,Available,"CCTV, Alarm",33725,2024-06-09,June,136515,Sheryl Jones,736,2846,5,5692.0
Zudio,India,Maharashtra,New Delhi,Women,Dresses,50,405749,Rented,2023-08-15,1300,Debbie Huang,M64,"2482 Owens Landing Beasleyton, IA 79371",299-392-9757x55949,10 AM - 9 PM,18,Available,Alarm,85647,2024-08-22,August,117105,Deanna Wheeler,464,1627,6,3904.8
Zudio,India,Gujarat,Coimbatore,Kids,Jackets,82,421693,Owned,2021-05-19,1300,Tami Harrington,M57,"310 Lisa Falls Newmanfort, WY 82663",001-506-169-3026x3772,10 AM - 7 PM,13,Not Available,CCTV,68375,2024-10-10,October,262243,Stephen Williams,808,2417,6,5800.8
Zudio,India,Tamil Nadu,Lucknow,Kids,Pants,32,428168,Owned,2020-04-19,1100,Brittany Stevens,M19,"PSC 0048, Box 6930 APO AP 73657",176-771-1770x1782,10 AM - 9 PM,15,Not Available,CCTV,53911,2024-05-21,May,460946,Nancy Young,661,2372,3,2846.4
Zudio,India,West Bengal,Thane,Men,Pants,22,423348,Rented,2022-11-30,1000,Barbara Kennedy,M60,"84074 Diaz Via West Gail, NE 01171",162.105.5022x04459,11 AM - 8 PM,16,Available,Alarm,26988,2024-06-02,June,894991,Kimberly Adams,998,2666,2,2132.8
Zudio,India,Delhi,Patna,Women,Tops,73,400292,Owned,2020-08-05,1200,Stephanie Duncan,M38,"9111 Jessica Pass Suite 700 Fryeville, MN 44635",+1-983-084-5155x0548,9 AM - 8 PM,15,Available,CCTV,99597,2024-10-30,October,607184,Julie Knight,724,2165,6,5196.0
Zudio,India,West Bengal,Visakhapatnam,Men,Dresses,15,406996,Owned,2020-01-19,1300,Larry Smith,M73,"95294 James Dale Suite 779 Boydland, WI 57954",001-218-106-9369,9 AM - 8 PM,13,Available,Alarm,72960,2024-03-17,March,209926,Sierra Lopez,641,1342,2,1073.6000000000001
Zudio,India,Delhi,Aurangabad,Women,Hoodies,55,401620,Owned,2023-08-29,1000,Amanda Larson,M91,"203 Brown Rue Apt. 922 Roblesfort, WY 42169",001-532-908-0011x2877,10 AM - 9 PM,6,Not Available,Alarm,13171,2024-09-03,September,130069,Michael Davis,997,1302,7,3645.6000000000004
Zudio,India,Maharashtra,Ahmedabad,Kids,Sweaters,92,436446,Owned,2021-07-02,800,Ronald Turner,M53,"352 Bennett Stravenue Apt. 247 Thompsonmouth, OR 87841",377-799-8566x864,10 AM - 7 PM,10,Available,None,56745,2024-10-05,October,518007,Ashlee Navarro,785,898,8,2873.6000000000004
Zudio,India,Gujarat,Ahmedabad,Men,Sweaters,74,420325,Rented,2021-05-27,1200,Ashley Evans,M57,"PSC 2201, Box 7014 APO AP 16620",251-072-2636x403,10 AM - 9 PM,17,Available,"CCTV, Alarm",77978,2024-03-03,March,802239,Kenneth Ellis,388,2046,3,2455.2000000000003
Zudio,India,Rajasthan,Coimbatore,Men,Shoes,64,419626,Owned,2024-01-23,1200,Chad Hoover,M65,"90308 Annette Rest Apt. 947 Jarviston, OR 52998",(516)462-0930,10 AM - 7 PM,20,Available,None,13186,2024-07-04,July,893936,Alexis Juarez,400,1141,3,1369.2
Zudio,India,West Bengal,New Delhi,Kids,Sweaters,77,407877,Rented,2020-06-09,800,David Warner,M29,"1707 Barron Coves Apt. 550 Micheleville, FL 98181",(272)132-8700,10 AM - 9 PM,8,Available,Alarm,79754,2024-08-19,August,168329,Julie Mason,235,1751,7,4902.8
Zudio,India,West Bengal,Bengaluru,Women,Jeans,24,424010,Rented,2021-08-28,1200,Sandra Wiggins,M47,"PSC 0077, Box 0781 APO AE 01989",2629268667,10 AM - 7 PM,18,Available,"CCTV, Alarm",64242,2024-03-28,March,782714,Barbara Evans,294,1723,7,4824.400000000001
Zudio,India,Maharashtra,Indore,Men,Shirts,20,436242,Rented,2020-11-18,1400,Jason Taylor,M41,"3992 Wong Canyon Apt. 073 East Brandi, KY 93656",184.707.6747x040,10 AM - 7 PM,5,Available,None,76163,2024-03-09,March,908058,Dennis Lang,269,1360,5,2720.0
Zudio,India,Uttar Pradesh,Bhopal,Men,Dresses,45,439878,Rented,2020-12-11,800,Tyler Mendoza,M21,"9009 Harris Plaza Hawkinsport, MD 04338",+1-656-443-3951x151,10 AM - 9 PM,10,Not Available,Alarm,37974,2024-09-09,September,893774,Erica Zhang,762,2613,6,6271.200000000001
Zudio,India,Tamil Nadu,Jammu,Women,Tops,80,430466,Owned,2022-08-26,1100,Glenda Mason,M52,"39770 Rodriguez Ferry Apt. 473 West Rebeccaland, AL 22311",601-554-9899x757,10 AM - 7 PM,5,Available,CCTV,36513,2024-04-03,April,316512,Chelsea Gibson,739,1766,1,706.4000000000001
Zudio,India,Rajasthan,Indore,Men,Sweaters,63,408397,Owned,2021-12-29,1000,Crystal Solomon,M73,"861 Kelley Cape North Thomasmouth, WY 64732",001-636-583-0290x120,11 AM - 8 PM,15,Not Available,CCTV,45200,2024-08-19,August,534437,Mrs. Katelyn Bell,939,698,5,1396.0
Zudio,India,West Bengal,Kolkata,Kids,Dresses,98,425908,Owned,2023-11-16,1300,Julia Li,M16,"7020 Kaiser Ville West Kristinastad, IN 66618",(357)480-2786,10 AM - 9 PM,17,Not Available,"CCTV, Alarm",61116,2024-02-03,February,442436,Sabrina May,881,1966,8,6291.200000000001
Zudio,India,Uttar Pradesh,Bhopal,Kids,Tops,79,407567,Owned,2022-07-01,1100,Zachary Brooks,M56,USS Bell FPO AE 66833,553-583-9412x1841,10 AM - 7 PM,12,Not Available,CCTV,32090,2024-03-30,March,764357,Andrew Johnson,597,2728,7,7638.400000000001
Zudio,India,Maharashtra,Ahmedabad,Kids,Jackets,49,438739,Rented,2021-08-23,1200,Wendy Williams,M96,"9766 Seth Lane Ashleyshire, UT 07523",668.158.8353x84717,9 AM - 8 PM,15,Not Available,"CCTV, Alarm",48784,2024-10-19,October,768683,Adam Henson,767,1990,3,2388.0
Zudio,India,Gujarat,Bengaluru,Women,Sweaters,57,412589,Owned,2023-09-30,1100,Alexandra Collins,M72,Unit 0962 Box 1731 DPO AA 04871,094.612.6047x946,10 AM - 9 PM,4,Not Available,Alarm,55628,2024-02-17,February,566867,Michael Wright,734,2171,8,6947.200000000001
Zudio,India,Rajasthan,Mysuru,Kids,T-shirts,80,419728,Owned,2022-11-15,1400,Mary Williams,M94,"206 Danielle Mountains Suite 381 Bobbyshire, CA 24529",021-802-8990,9 AM - 8 PM,18,Not Available,Alarm,67077,2024-05-22,May,644547,Alejandro Garza,744,780,7,2184.0
Zudio,India,Delhi,Coimbatore,Men,Tops,43,437644,Rented,2024-10-29,1200,Sean Walker,M74,"4654 Carson Lock Apt. 396 South John, MS 03452",001-153-936-1148x9019,9 AM - 8 PM,12,Available,CCTV,29826,2024-11-19,November,780138,Kenneth Wilkinson,932,1848,4,2956.8
Zudio,India,Uttar Pradesh,Meerut,Kids,Tops,36,412727,Rented,2021-04-06,1100,Katrina Hill,M71,"0260 Brooks Terrace Suite 348 Robertmouth, NM 20603",001-177-679-8105x59678,10 AM - 9 PM,9,Available,Alarm,86688,2024-06-10,June,562123,Kimberly Griffin,953,948,6,2275.2000000000003
Zudio,India,Rajasthan,Vadodara,Women,Skirts,68,420854,Owned,2020-07-05,950,Jonathan Sullivan,M43,"26049 Norris Highway Apt. 489 Jenniferton, DC 76274",001-739-179-9733x414,11 AM - 8 PM,4,Not Available,Alarm,33791,2024-09-27,September,354228,Jacob Davis,930,2596,6,6230.400000000001
Zudio,India,West Bengal,Rajkot,Men,Pants,73,431903,Owned,2020-12-31,1400,Kristin Green,M99,"908 Brock Fall Suite 984 Port Suzanneport, WI 64529",455-130-2731x00863,9 AM - 8 PM,18,Available,None,69862,2024-06-07,June,969679,Randy Richard,714,2729,2,2183.2000000000003
Zudio,India,Gujarat,Nagpur,Kids,Shoes,43,415539,Owned,2024-08-31,1400,Earl Reed,M11,"183 Moore Lakes East Walterfort, KY 96711",(016)411-0420x51583,11 AM - 8 PM,11,Available,None,17516,2024-09-18,September,317715,Erica Jones,217,692,7,1937.6000000000001
Zudio,India,Rajasthan,Chennai,Women,Dresses,14,427364,Rented,2023-12-04,1100,Jessica Garcia,M50,"74571 Martin Pass New Austin, AK 82694",939.108.9647x6505,10 AM - 9 PM,14,Available,None,73504,2024-01-22,January,357184,Hailey Johnson,918,1537,8,4918.400000000001
Zudio,India,Delhi,Coimbatore,Women,Tops,29,415143,Rented,2022-04-10,1200,Jamie Garrison,M59,"03087 Norris Vista East John, DE 01292",249-164-1259x0802,10 AM - 7 PM,9,Not Available,"CCTV, Alarm",47568,2024-08-24,August,466641,Keith Allen,257,1411,4,2257.6
Zudio,India,Tamil Nadu,Noida,Men,Pants,80,410019,Rented,2022-02-12,1400,Daniel Beck,M89,Unit 9971 Box 3068 DPO AP 63780,+1-396-812-4891x74178,9 AM - 8 PM,4,Available,"CCTV, Alarm",71610,2024-01-26,January,924314,Ashley Mullins,319,511,6,1226.4
Zudio,India,Delhi,Noida,Kids,Skirts,88,433621,Owned,2022-04-23,800,Christopher Green,M44,"448 Kelly Falls Stephaniemouth, NC 77395",4803783595,11 AM - 8 PM,9,Available,None,41029,2024-10-03,October,655905,Kyle Curry,632,2960,2,2368.0
Zudio,India,Maharashtra,Varanasi,Women,Dresses,19,434948,Owned,2024-01-18,1200,Sarah White,M37,"45382 Andrew Knoll Jasonborough, TX 44280",8100086391,9 AM - 8 PM,5,Available,"CCTV, Alarm",19313,2024-11-06,November,134664,Jean Washington,630,1292,2,1033.6000000000001
Zudio,India,West Bengal,Kanpur,Men,Shoes,76,434606,Rented,2021-07-14,950,Molly Roth,M67,"895 Taylor Lodge Apt. 127 Lukefurt, IL 38854",001-256-553-9477,10 AM - 7 PM,11,Available,CCTV,25227,2024-03-09,March,781012,Susan Aguirre,204,1758,8,5625.6
Zudio,India,West Bengal,Jalna,Men,Hoodies,57,407238,Owned,2022-05-08,1300,Timothy Dean,M34,"2208 Krystal Bridge Apt. 645 Waltersside, DE 87992",001-117-075-2188x59745,11 AM - 8 PM,5,Not Available,CCTV,61159,2024-09-16,September,388286,Julie Strickland,877,2359,3,2830.8
Zudio,India,Maharashtra,Surat,Women,Sweaters,30,424311,Rented,2023-07-14,800,George Dickerson,M53,"243 Brittany Crossing Williamville, NM 11400",(078)928-0072x440,10 AM - 7 PM,7,Not Available,None,13488,2024-11-26,November,679578,Christopher Nelson,319,1446,1,578.4
Zudio,India,Maharashtra,Ahmedabad,Men,Skirts,30,401407,Rented,2020-07-19,800,Raymond Reynolds,M99,"003 John Loop North Ryan, ID 47977",866.862.8099x0177,10 AM - 7 PM,11,Not Available,"CCTV, Alarm",40112,2024-01-27,January,434633,Angela Ford,830,739,6,1773.6000000000001
Zudio,India,Karnataka,Lucknow,Women,Tops,70,408088,Rented,2021-06-17,800,Christopher Herrera,M86,"938 Alvarado Track Phillipsville, PA 17889",(614)272-7199x743,10 AM - 7 PM,4,Available,None,76728,2024-05-17,May,193600,Deborah Owens,267,1666,7,4664.8
Zudio,India,Uttar Pradesh,Pune,Men,Jackets,14,434738,Rented,2022-05-05,800,Jennifer Maldonado,M13,Unit 8630 Box 6340 DPO AA 28544,484.065.2150x234,11 AM - 8 PM,8,Available,CCTV,10500,2024-02-22,February,243533,Alicia Newton,644,2389,8,7644.8
Zudio,India,Rajasthan,Ranchi,Women,Pants,77,431329,Rented,2021-07-03,1200,Danielle Sims,M8,"33770 Robinson Roads Allentown, IA 76543",+1-125-029-6584x47757,10 AM - 7 PM,17,Available,"CCTV, Alarm",48164,2024-08-28,August,755666,Kenneth Carpenter,868,1870,1,748.0
Zudio,India,Uttar Pradesh,Kolkata,Men,Shirts,96,434728,Rented,2023-04-28,950,Ryan Medina,M95,Unit 0571 Box 9100 DPO AE 50632,(502)049-4389x372,10 AM - 9 PM,9,Available,"CCTV, Alarm",85063,2024-06-05,June,639543,George Fields,947,1689,1,675.6
Zudio,India,Rajasthan,Pondicherry,Men,Shoes,100,412592,Rented,2023-12-22,1300,Roger Huffman,M29,"23208 Jessica Pike Suite 309 East Audreyport, WV 68301",911.841.1443x708,10 AM - 7 PM,5,Not Available,Alarm,51143,2024-12-02,December,212097,Stephanie Jackson,423,1694,1,677.6
Zudio,India,Delhi,Nashik,Women,Skirts,58,402225,Owned,2020-12-13,1400,Shawn Porter,M23,"375 Jeffrey Hollow Apt. 869 Port Isaiahton, MT 44178",+1-514-852-7157x1034,11 AM - 8 PM,14,Not Available,Alarm,40580,2024-05-27,May,962800,Nancy Smith,996,901,2,720.8000000000001
Zudio,India,Rajasthan,Nashik,Women,Shirts,36,418958,Rented,2024-07-18,1400,Taylor Allen,M35,"6908 Anthony Stream New Johnville, ID 25955",(464)200-0960,10 AM - 9 PM,12,Available,None,66728,2024-11-20,November,143513,David Davis,541,1682,7,4709.6
Zudio,India,Delhi,Chennai,Women,Shirts,63,400208,Owned,2024-02-10,950,Traci Patton,M100,"6813 Karen Field Laurafort, HI 57962",+1-287-603-3860x25332,10 AM - 9 PM,17,Not Available,"CCTV, Alarm",13665,2024-04-28,April,935676,Melissa Gray,694,500,7,1400.0
Zudio,India,Maharashtra,Jammu,Women,Shirts,76,415691,Rented,2024-03-29,950,Richard Avila,M6,"050 Stafford Ports Apt. 645 Christopherbury, HI 28563",+1-789-414-3232x5343,10 AM - 7 PM,13,Not Available,Alarm,31714,2024-04-10,April,761241,Thomas Gonzales,597,2619,5,5238.0
Zudio,India,Tamil Nadu,Bhopal,Men,Tops,83,404268,Rented,2024-11-11,1300,David Garcia,M98,"48446 Joseph Mill Jessicabury, OR 32444",474.688.3284x9456,11 AM - 8 PM,6,Not Available,Alarm,16401,2024-11-09,November,843829,Allison Anderson,295,2426,4,3881.6000000000004
Zudio,India,Delhi,Chandigarh,Men,Jeans,47,412206,Rented,2023-12-28,1100,Ashley Frey,M29,"077 Ramos Manor Alvarezside, IN 71223",+1-803-623-0981x056,9 AM - 8 PM,12,Not Available,CCTV,34085,2024-02-13,February,587289,Mark Jones,612,759,7,2125.2000000000003
Zudio,India,Delhi,Lucknow,Kids,Dresses,74,420287,Owned,2023-12-03,800,Hannah Zuniga,M96,"8890 Angela Prairie New Monique, VT 39329",632.644.1101x79730,10 AM - 9 PM,15,Available,CCTV,86450,2024-10-25,October,708093,Erika Morgan,569,2433,7,6812.400000000001
Zudio,India,Rajasthan,Hyderabad,Men,Jeans,67,433973,Rented,2022-07-25,1100,Jackie Roberts,M15,USCGC Anderson FPO AP 89304,(979)696-0718,10 AM - 7 PM,19,Available,Alarm,48826,2024-06-18,June,559696,Barbara Andrews,334,1491,8,4771.2
Zudio,India,Uttar Pradesh,Surat,Kids,Jackets,97,401811,Rented,2022-05-30,1400,Douglas Humphrey,M67,"9283 White Drive East Michaelview, KS 91635",638.442.7085x56092,10 AM - 9 PM,14,Not Available,"CCTV, Alarm",40533,2024-07-16,July,594331,Patrick Reeves,768,937,1,374.8
Zudio,India,Delhi,Kanpur,Kids,Jeans,12,415841,Owned,2024-07-09,1400,Travis Johnson,M66,"039 Justin Camp Suite 684 East Amandaville, MO 66727",842.762.0619,9 AM - 8 PM,20,Available,None,69049,2024-07-27,July,101404,Patricia Phillips,226,1938,8,6201.6
Zudio,India,Karnataka,Rajkot,Kids,Tops,7,435889,Owned,2020-11-24,1200,Kathleen Hunter,M54,"839 Shari Locks East Elizabeth, AL 19105",+1-493-434-3702x83485,11 AM - 8 PM,8,Available,Alarm,49590,2024-04-23,April,723181,Keith Gillespie,921,521,7,1458.8000000000002
Zudio,India,Uttar Pradesh,Rajkot,Kids,Jeans,20,433405,Rented,2022-03-16,1200,Glen Maldonado,M84,"0158 Brenda Drive Michelleborough, MI 49155",001-440-904-5295,10 AM - 7 PM,16,Not Available,None,58917,2024-02-25,February,890826,Ronald Hunter,819,635,3,762.0
Zudio,India,West Bengal,Kolkata,Men,Tops,16,430040,Owned,2024-05-25,1300,Christopher Johnson,M75,"1450 Graves Unions Suite 618 Lake Elizabethland, RI 07449",+1-942-490-5848x24083,10 AM - 7 PM,17,Available,None,96029,2024-06-07,June,708124,Alec Johnson MD,355,654,6,1569.6000000000001
Zudio,India,Rajasthan,Noida,Women,Sweaters,40,425070,Rented,2021-04-18,1000,Robert Larson,M80,"33793 Johnson Stream Holmesside, NM 16147",(583)862-4638,10 AM - 7 PM,13,Available,Alarm,42997,2024-07-15,July,304281,Ruth Ibarra,282,2494,5,4988.0
Zudio,India,Maharashtra,New Delhi,Women,Shoes,62,432905,Owned,2023-05-01,1100,Joel Martinez,M37,"092 Lindsay Locks Suite 289 South Jeffery, KS 34690",952-572-7142x39030,10 AM - 7 PM,3,Not Available,Alarm,65561,2024-08-25,August,256006,Brian Ford,815,2041,4,3265.6000000000004
Zudio,India,Gujarat,Chennai,Men,Tops,58,426936,Rented,2024-03-09,1200,Lauren James,M82,"894 Carpenter Springs Apt. 440 Bullockfurt, NJ 43233",+1-172-560-6264x144,10 AM - 7 PM,8,Not Available,Alarm,29567,2024-11-01,November,498622,Mrs. Brianna Smith,924,875,8,2800.0
Zudio,India,Tamil Nadu,Rajkot,Women,T-shirts,69,402966,Owned,2021-05-03,950,Charles Reynolds,M64,"77239 Sandra Drives South Julie, NJ 70869",522-701-9625,10 AM - 9 PM,4,Not Available,CCTV,84051,2024-03-17,March,515214,Christopher Gomez,865,1371,3,1645.2
Zudio,India,Gujarat,Ahmedabad,Women,Hoodies,64,439342,Rented,2020-01-24,1400,Phillip Singh,M40,"6517 Mason Heights Apt. 282 Randystad, GA 23682",001-642-765-4039x29609,10 AM - 9 PM,16,Not Available,CCTV,28406,2024-10-20,October,188029,Rebecca Patterson,653,642,5,1284.0
Zudio,India,Delhi,Mumbai,Men,Dresses,28,416743,Rented,2021-05-16,1100,Lisa Escobar,M43,Unit 5199 Box 1907 DPO AP 88968,350-702-5981x899,10 AM - 7 PM,7,Available,Alarm,19615,2024-03-01,March,655271,Elizabeth Suarez,819,2626,2,2100.8
Zudio,India,Delhi,Faridabad,Kids,Shoes,52,402870,Rented,2021-12-12,1300,Jerry Miller,M16,"96954 Kelly Drives Pennyton, MA 10272",052-181-7064x122,10 AM - 7 PM,14,Available,None,90945,2024-10-20,October,922863,Angela Meyer,497,2735,6,6564.0
Zudio,India,Uttar Pradesh,Ahmedabad,Kids,Skirts,78,414287,Owned,2023-10-01,950,Morgan Collins,M86,"69729 Smith Gateway Apt. 365 South Bradley, WV 09659",(432)460-8621x549,9 AM - 8 PM,9,Available,CCTV,77847,2024-03-02,March,854783,John Cooper,282,2466,3,2959.2000000000003
Zudio,India,Karnataka,Chennai,Kids,Dresses,34,426951,Rented,2023-07-28,1400,Debra Hanson,M96,"170 Lori Port Apt. 623 West Don, GA 49637",097-203-2718,10 AM - 9 PM,4,Available,Alarm,17327,2024-08-28,August,372333,Joseph Dawson,986,2287,1,914.8000000000001
Zudio,India,Delhi,Aurangabad,Kids,Shirts,56,435634,Owned,2020-07-07,1200,Karen White,M2,"6396 Burns Ford North Diane, VT 40107",609.844.1707,11 AM - 8 PM,3,Available,"CCTV, Alarm",27189,2024-08-27,August,847118,Taylor Holland,417,1276,6,3062.4
Zudio,India,Maharashtra,Mumbai,Women,Pants,40,435855,Rented,2020-01-12,800,Richard Smith,M51,"62424 Jeffrey Flats West Travisburgh, MN 93633",(073)566-9191x27460,10 AM - 7 PM,4,Not Available,Alarm,90807,2024-11-09,November,500058,William Yang,557,1108,7,3102.4
Zudio,India,West Bengal,New Delhi,Kids,Sweaters,8,439618,Rented,2024-09-28,1200,Jeffrey Williams,M24,"94788 Ross Keys Wendymouth, DE 62071",001-266-083-7381,10 AM - 9 PM,16,Available,Alarm,45714,2024-10-20,October,804954,Christopher Hill,981,674,8,2156.8
Zudio,India,Rajasthan,Ahmedabad,Kids,Pants,23,404224,Owned,2021-03-26,1100,Colin Cannon,M59,"192 Jonathan Loaf Suite 393 Port Gregory, MD 80809",001-965-063-5980x739,9 AM - 8 PM,15,Not Available,None,17772,2024-05-05,May,993928,Adam Scott,510,2614,4,4182.400000000001
